Duration,Title,Published_date,Views,Likes,Comments,Type
42.0,BENEFÍCIOS da LUTA para SAÚDE MENTAL E  FÍSICA,2024-06-15,7117,423,0,Short
3042.0,TEORIAS sobre a MORT3 de AYRTON SENNA | VENUS INVESTIGA (parte 2/2),2024-06-14,18192,1158,66,Live
26.0,O PIOR NOME POSSIVEL para uma BANDA,2024-06-14,33962,1741,22,Short
4317.0,KYRA GRACIE E MALVINO SALVADOR | UM CASAL QUE LUTA - Venus Podcast #575,2024-06-13,24407,1460,31,Live
50.0,PEDIDO de CASAMENTO para YAS,2024-06-13,1123562,62305,1108,Short
44.0,DECLARAÇÃO de AMOR para CRISS,2024-06-12,53578,4015,72,Short
8164.0,JOÃO MELO | DIA DOS NAMORADOS SOLTEIRO - Venus Podcast #574,2024-06-11,11941,746,31,Live
37.0,CONSEGUIMOS VIVER sem PETRÓLEO ?,2024-06-11,11853,781,12,Short
36.0,TEMOS MEDO de VENCER ?,2024-06-10,5516,653,8,Short
56.0,YAS FOI EXPOSTA AO VIVO,2024-06-09,219489,15318,499,Short
23668.0,JOÃO ROCK | VIVA O CLÁSSICO DESCUBRA O NOVO (Venus + Amplifica),2024-06-09,9803,428,8,Live
45.0,ISSO FOI BIZARRO!,2024-06-08,15828,879,12,Short
2460.0,AYRTON SENNA - COMO tudo COMEÇOU | VENUS INVESTIGA (parte 1/2),2024-06-07,26962,1764,89,Live
40.0,O DIA que EINSTEIN e MARILYN MONROE se ENCONTRARAM,2024-06-07,609179,71981,886,Short
44.0,EXPLICANDO o VALE da SOMPRA da MORTE,2024-06-06,9658,825,11,Short
5191.0,ESQUENTA JOÃO ROCK (VENUS + AMPLIFICA),2024-06-06,3837,239,2,Live
55.0,REVELANDO PRECONCEITO com MODELOS NEGRAS,2024-06-05,16707,1420,20,Short
7550.0,NUNCA VI 1 CIENTISTA | TEM CIÊNCIA NA NOSSA CASA? - Venus Podcast #573,2024-06-04,24453,2324,94,Live
44.0,ISSO É NARCISISMO ?,2024-06-04,14747,1158,39,Short
35.0,1 MILHÃO e MEIO  é POUCO!,2024-06-03,8467,587,9,Short
49.0,AS BRIGAS que a YAS e CRISS ESCONDEM,2024-06-02,36417,2219,14,Short
43.0,DETALHES do INICIO do VENUS e MUDANÇAS,2024-06-01,10365,670,4,Short
57.0,COMO se DEFENDER de MÃE NARCISISTA,2024-05-31,13151,1101,44,Short
42.0,A SEITA dos FAMOSOS EXISTE?,2024-05-30,11165,523,0,Short
7292.0,MALU PERINI | COMO (NÃO) DAR CONTA DE TUDO - Venus Podcast #572,2024-05-29,46992,2430,68,Live
59.0,JUIZ TEM que SER ESPERTO no RIO,2024-05-29,24519,1266,4,Short
7333.0,FERNANDA SOARES | TRETAS DO MUNDO POP - Venus Podcast #571,2024-05-28,95984,6006,313,Live
55.0,A PARTE da VIDA que FOI OCULTADA,2024-05-28,31752,2136,58,Short
758.0,JÁ COMEÇAMOS com PERGUNTAS DIFÍCEIS | SAC #01,2024-05-27,39572,3874,164,Live
56.0,COMO FUNCIONA os REMÉDIOS para ANSIEDADE,2024-05-27,23396,1673,16,Short
35.0,A FILHA da YAS vai se CHAMAR...,2024-05-26,14430,851,6,Short
51.0,COMO IDENTIFICAR um NARCISISTA,2024-05-25,120587,12885,233,Short
52.0,5 ANOS sem FALAR COM a MÃE e do NADA...,2024-05-24,688442,38406,1320,Short
36.0,LIDANCO com PRECONCEITO,2024-05-23,7825,464,35,Short
7324.0,[ESTREIA] Novo Venus + Taryana Rocha #570,2024-05-22,207241,13464,586,Live
39.0,TODO MUNDO OUVE MENOS ELA,2024-05-22,23581,1080,16,Short
170.0,ESTAMOS INDO para o NOVO VENUS,2024-05-21,60505,4117,149,Live
44.0,O MITO de ALBERT EINSTEIN,2024-05-21,913821,74334,687,Short
49.0,DANILO BATE na VELHA do PÃO de QUEIJO,2024-05-20,11630,799,13,Short
31.0,QUE MÃE FAZ ISSO?,2024-05-19,38114,2156,99,Short
29.0,COMO COMER ESFIRRAS do JEITO CERTO,2024-05-18,789767,44272,1202,Short
36.0,TDAH pode PREJUDICAR no ENSINO ESCOLAR?,2024-05-17,6419,400,2,Short
46.0,A ARTE é VALORIZADA no BRASIL?,2024-05-16,3251,170,2,Short
25.0,YAS PUXOU o PAI ?,2024-05-15,44926,3214,25,Short
28.0,POR ISSO QUE o AVÔ de  DANILO FUGIU DA ITÁLIA,2024-05-14,14301,1331,13,Short
59.0,APÓS os 50 TODA MULHER PASSA por ISSO?,2024-05-13,28386,2025,67,Short
44.0,LIDANDO com o PRESENTE MOMENTO,2024-05-12,5618,262,0,Short
30.0,FIM do THE NOITE? SERÁ PRESIDENTE?,2024-05-11,17739,1220,9,Short
36.0,O SEGREDO da MÚSICA CAMARO AMARELO,2024-05-10,89934,4065,27,Short
8062.0,"STAND UP RAIZ (DANILO GENTILI, DIOGO PORTUGAL E OSCAR FILHO) - Venus Podcast #569",2024-05-09,319466,15106,439,Live
55.0,SEXUALIDADE se FAZ DENTRO de CASA?,2024-05-09,3185,305,4,Short
51.0,O APÓSTOLO que DUVIDOU de JESUS,2024-05-08,30649,2472,22,Short
57.0,AJUDE o RIO GRANDE do SUL,2024-05-07,13067,916,22,Short
51.0,Quarta-Feira tem Venus no SBTPodnight com @sandradesa_oficial e @jorgedesa!,2024-05-06,3730,251,2,Short
8454.0,"GUSTAVO MIOTO, THIAGO FERRAZ E CACIANO KUFFEL - Venus Podcast #568",2024-05-06,84192,3955,126,Live
57.0,OS PINTINHOS COLORIDOS da YAS,2024-05-06,176123,13610,109,Short
59.0,HÁBITOS são REALMENTE FEITOS em 21 DIAS?,2024-05-05,21941,1740,18,Short
29.0,QUE BARULHO ESTRANHO...,2024-05-04,16094,1188,7,Short
54.0,ESSE é o LADO DE um ARTISTA que NINGUÉM VÊ,2024-05-04,17336,1142,5,Short
10018.0,MUNDO ÁRABE - Venus Podcast #567,2024-05-04,76727,5727,334,Live
59.0,ESSA SOGRA TODO MUNDO QUER KKKK,2024-05-03,201603,16840,70,Short
54.0,AMEAÇA de VIDA ou INSPIRAÇÃO?,2024-05-02,3406,150,0,Short
55.0,QUANDO os BRASILEIROS se UNEM ISSO ACONTECE,2024-05-01,402890,38277,333,Short
48.0,IGOR CAIU no GOLPE ou DEU um GOLPE?,2024-05-01,18304,1218,1,Short
6249.0,GUSTAVO E ROBERT - Venus Podcast #566,2024-04-30,9440,573,25,Live
48.0,VITIMIZAR? NÃO!,2024-04-30,17093,842,5,Short
56.0,Quarta-Feira tem Venus no SBTPodnight com @igorzismo.,2024-04-29,5186,374,6,Short
54.0,IGOR MANDA REAL SOBRE o JOGO do TIGRINHO,2024-04-29,13448,985,16,Short
58.0,O METODO A.L.I,2024-04-28,6338,454,5,Short
51.0,POR TRÁS da PERSONA ELVIS PRESLEY,2024-04-27,5105,330,4,Short
47.0,EXISTE PRECONCEITO com DJ MULHER?,2024-04-26,8679,356,8,Short
57.0,REALIDADE dos JOGOS de AZAR,2024-04-25,12710,770,0,Short
7687.0,DIEGO & VICTOR HUGO - Venus Podcast #565,2024-04-24,6248,353,9,Live
55.0,EXPLICANCO O QUE é BABY BLUES,2024-04-24,312370,15458,199,Short
5566.0,JULIANA SALIMENI - Venus Podcast #564,2024-04-23,25931,1193,105,Live
56.0,A MÁFIA dos ENZOS de CLAUDIA RAIA,2024-04-23,49633,3152,119,Short
19.0,Venus no SBT com @LoreImprotaOficial,2024-04-22,8137,603,11,Short
43.0,DAR EDUCAÇÃO NÃO é o SUFICIENTE?,2024-04-22,323131,25225,116,Short
51.0,DESABAFO de JORGE VERCILLO,2024-04-21,26203,1392,174,Short
11960.0,COBERTURA SHOW ALOK AO VIVO - BSB 6.4,2024-04-21,0,2198,37,Live
37.0,A PLAYLIST de 7 HORAS da CRISS,2024-04-20,23266,1107,5,Short
52.0,ARTISTA PRECISA de POLÉMICA?,2024-04-19,4181,216,2,Short
862.0,As SÉRIES que DEIXARAM SAUDADE | Venus Retrô,2024-04-18,15053,1384,79,Live
55.0,COMO SAIR das DÍVIDAS e FICAR RICO,2024-04-18,16033,1578,12,Short
51.0,COMO é SER DJ MULHER e LGBTQIAPN+,2024-04-17,4268,187,3,Short
36.0,O MILAGRE de CLAUDIA RAIA,2024-04-16,669085,38305,1550,Short
8865.0,WILLIAM BORGHETTI - Venus Podcast #563,2024-04-16,13881,903,36,Live
21.0,VENUS no SBT com @dannyboggion,2024-04-15,12645,1009,22,Short
25.0,CLARICE LISPECTOR PENSAVA ASSIM,2024-04-15,48682,3467,60,Short
47.0,DETALHES do TERMINO de LUÍSA SONZA,2024-04-14,13083,520,5,Short
59.0,DICA de OURO pra QUEM QUER ATUAR,2024-04-13,8301,360,1,Short
5766.0,CLAUDIA RAIA - Venus Podcast #562,2024-04-12,67707,4115,244,Live
56.0,COMO CRIAR FILHOS INDEPENDENTES,2024-04-12,13455,1033,14,Short
4159.0,DUDA BEAT - Venus Podcast #561,2024-04-11,14020,1158,61,Live
45.0,PORQUE o JOVEM não RESPEITA os MAIS VELHOS ?,2024-04-11,11682,781,10,Short
52.0,O MISTERIOS dos CARROS de LUXO de DUBAI,2024-04-10,11779,757,11,Short
49.0,MENTALIDADE para SAIR da POBREZA,2024-04-09,9148,797,1,Short
57.0,CAPITALISMO vs COMUNISMO,2024-04-08,13252,709,80,Short
58.0,GAVIN JAMES TOCA NERVOUS,2024-04-07,2535,218,4,Short
58.0,O PESO de ter SUCESSO,2024-04-06,54100,4497,44,Short
6221.0,JOÃO DIAS NETO - Venus Podcast #560,2024-04-05,403079,26267,2727,Live
59.0,INÍCIO da CARREIRA de ISABELLA TAVIANI,2024-04-05,213593,15219,195,Short
737.0,LEMBRA desse COMERCIAL ANTIGO? | Venus Retrô,2024-04-04,19014,1750,82,Live
50.0,É PROIBIDO tirar FOTOS em DUBAI ?,2024-04-04,13170,876,24,Short
41.0,QUESTIONAMENTOS do Caso PESSEGUINI,2024-04-03,746119,43299,681,Short
51.0,MERCADO da SAÚDE MENTAL,2024-04-03,13243,881,17,Short
8062.0,ZANQ E NICOLE - Venus Podcast #559,2024-04-02,23474,1475,45,Live
55.0,COMO ANTECIPAR a APOSENTADORIA,2024-04-02,14240,964,11,Short
4529.0,HEEY CAT - Venus Podcast #558,2024-04-01,11642,682,27,Live
59.0,EXISTE LIMITES no HUMOR ?,2024-04-01,18426,1463,57,Short
59.0,NÃO FORAM os ROMANOS que MAT@RAM JESUS,2024-03-31,15257,1163,23,Short
45.0,REALIDADE por TRÁS do Caso PESSEGUINI,2024-03-30,7453,491,9,Short
59.0,DESAFIOS do COOPERATIVISMO,2024-03-30,4309,225,1,Short
5535.0,JORGE VERCILLO - Venus Podcast #557,2024-03-29,24311,2046,175,Live
58.0,"O PROBLEMA da GERAÇÃO ""Z""",2024-03-29,28356,2300,101,Short
42.0,TEMOS VERGONHA de TRABALHAR ?,2024-03-28,20428,1951,35,Short
1324.0,Caso Pesseghini -  TRAJETÓRIA de MARCELINHO PESSEGHINI | VENUS INVESTIGA (parte 3/3),2024-03-27,29781,1582,159,Live
55.0,O CHORO de JESUS CRISTO,2024-03-27,5234,569,6,Short
7143.0,BEL MOREIRA E BETO SARGENTELLI - Venus Podcast #556,2024-03-27,6791,389,11,Live
54.0,A MAGIA dos JUROS COMPOSTOS,2024-03-26,10160,625,9,Short
58.0,COMO é CUIDAR de GEMEOS,2024-03-25,13787,754,6,Short
42.0,ISSO é FALTA de COMUNICAÇÃO,2024-03-24,32921,2275,33,Short
59.0,COOPERATIVA TRANSFORMANDO a VIDA das MULHERES,2024-03-23,7094,351,2,Short
2383.0,GAVIN JAMES - Venus Podcast #555,2024-03-23,5360,380,15,Live
53.0,COMEÇO da RELAÇÃO de FLORDELIS,2024-03-22,6954,278,1,Short
41.0,CONVIDADO faz PEDIDO ESTRANHO para  YAS,2024-03-22,1955877,116271,1225,Short
59.0,DANILO é CONFRONTADO AO VIVO,2024-03-21,18276,977,1,Short
787.0,Caso Pesseghini -  TEORIAS sobre o AUTOR do CRIME | VENUS INVESTIGA (parte 2/3),2024-03-20,21783,1281,131,Live
12.0,A ESTRATÉGIA de DEFESA da FLORDELIS,2024-03-20,10727,397,0,Short
44.0,COBRANÇAS do SERJÃO,2024-03-20,13355,1213,5,Short
8792.0,PRIMO POBRE (EDUARDO FELDBERG)  - Venus Podcast #554,2024-03-19,82525,5437,172,Live
46.0,O FILHO dela CHAMOU o PROFESSOR DE...,2024-03-19,7074,568,4,Short
8588.0,ESTEVAM PELO MUNDO - Venus Podcast #553,2024-03-18,31272,1858,48,Live
31.0,O FETICHE OCULTO de ANDERSON - Caso FLORDELIS,2024-03-18,14474,513,12,Short
59.0,O QUE é SER SEMITA?,2024-03-18,11090,905,13,Short
56.0,TRETA com CHAVES METALEIRO,2024-03-17,11988,811,9,Short
612.0,QUIZ de PREÇOS dos ANOS 90 | Venus Retrô,2024-03-16,9615,834,40,Live
45.0,A MIDIA foi CONTRA FLORDELIS,2024-03-16,3566,98,8,Short
43.0,FIZERAM ISSO com a GISELE BÜNDCHEN,2024-03-16,61303,3806,63,Short
5509.0,ISABELLA TAVIANI - Venus Podcast #552,2024-03-15,18015,1383,118,Live
57.0,VINHO faz  BEM MESMO ?,2024-03-15,8711,481,5,Short
44.0,O ESTRANHO BATISMO de FLORDELIS,2024-03-14,12954,493,10,Short
52.0,O MOTIVO de IVETE SANGALO x BABY BRASIL,2024-03-14,251542,11843,713,Short
1039.0,Caso Pesseghini -  DETALHES do CRIME | VENUS INVESTIGA (parte 1/3),2024-03-13,43074,2724,186,Live
53.0,O que TINHA ANTES do BIG BANG ?,2024-03-13,22800,1598,133,Short
5159.0,LUIS FELIPE PONDÉ - Venus Podcast #551,2024-03-12,144265,8425,286,Live
57.0,A HISTORIA não CONTADA de FLORDELIS,2024-03-12,3863,142,1,Short
58.0,COMO PEGAR um MENTIROSO,2024-03-12,8312,546,10,Short
37.0,HATE em LUISA SONZA e WHINDERSSON,2024-03-11,94619,5570,59,Short
37.0,COMO ANDERSON conheceu FLORDELIS,2024-03-10,4810,219,0,Short
55.0,PREVISÕES para ESCORPIÃO,2024-03-10,1826,102,0,Short
54.0,POLITICAMENTE CORRETO,2024-03-09,5023,287,8,Short
5056.0,CÁTHIA RABELO E LÍGIA MARA JUNG - Venus Podcast #550,2024-03-09,4479,256,7,Live
51.0,ADVOGADO da FLORDELIS fala SOBRE PROCESSO,2024-03-08,2301,78,0,Short
42.0,O DIA que EDU foi BEIJADO por FÃ,2024-03-08,3561,163,1,Short
59.0,TRABALHO é TRABALHO!,2024-03-07,11800,816,6,Short
2158.0,Caso Flordelis - A DEFESA | VENUS INVESTIGA (parte extra),2024-03-06,18359,945,88,Live
56.0,PREVISÕES para TOURO,2024-03-06,1707,83,5,Short
59.0,ESSA HISTÓRIA parece MENTIRA,2024-03-05,13886,1033,13,Short
8951.0,BARBIXAS - Venus Podcast #549,2024-03-04,75580,4856,110,Live
43.0,CONVITE para ENTRAR no THE NOITE,2024-03-04,17942,958,7,Short
55.0,TONINHO QUASE FICOU CEGO NESSA,2024-03-03,6026,261,2,Short
52.0,PREVISÕES para LIBRA,2024-03-02,2903,90,1,Short
7318.0,CAIO FABIO D’ARAUJO FILHO - Venus Podcast #548,2024-03-01,118508,7807,762,Live
58.0,PASSADO SOMBRIU de CACHORRO ADOTADO,2024-03-01,7277,360,4,Short
847.0,VERGONHA ALHEIA na TV BRASILEIRA pt.2 | Venus Retrô,2024-02-29,267376,12290,271,Live
53.0,"THIAGO VENTURA vai ser PAI ""?""",2024-02-29,11226,882,7,Short
1041.0,Caso Flordelis -  CRIME e JULGAMENTO de FLORDELIS | VENUS INVESTIGA (parte 4/4),2024-02-28,27222,1299,24,Live
56.0,TALARICOU a PRÓPRIA FILHA,2024-02-28,3630,159,0,Short
57.0,PREVISÕES para CÂNCER,2024-02-28,1479,58,2,Short
34.0,A BUSCA por EQUILÍBRIO,2024-02-27,1999,130,0,Short
57.0,O PROBLEMA do SÉCULO XXI,2024-02-26,3397,185,4,Short
50.0,O DIA que WENDEL DUBLOU FILME PORN*,2024-02-25,2422,169,2,Short
52.0,PREVISÕES para VIRGEM,2024-02-24,1784,80,3,Short
6339.0,IGOR GUIMARÃES - Venus Podcast #547,2024-02-23,296559,13933,366,Live
59.0,O VINCULO FANTASMA nas ESTATÍSTICAS,2024-02-23,1592,101,0,Short
55.0,O CLIPE do ANGRA que AFOGOU o EDU,2024-02-22,7228,499,9,Short
1330.0,Caso Flordelis -  QUEM foi o PASTOR ANDERSON DO CARMO? | VENUS INVESTIGA (parte 3/4),2024-02-21,39150,1443,52,Live
57.0,PREVISÕES para GÊMEOS,2024-02-21,7386,149,2,Short
6680.0,PATRICK MAIA - Venus Podcast #546,2024-02-20,27363,1706,73,Live
53.0,COMO IGOR ESCOLHE os CONVIDADOS do FLOW,2024-02-20,11552,473,1,Short
57.0,SIGNIFICADO da PALAVRA VENUS,2024-02-19,12923,603,27,Short
45.0,TONINHO QUASE foi PRESO NESSA,2024-02-18,18086,1033,1,Short
56.0,PREVISÕES para ÁRIES,2024-02-17,1551,114,2,Short
4884.0,LELA BRANDÃO - Venus Podcast #545,2024-02-16,15819,915,26,Live
44.0,WENDEL conta SOBRE PRIMEIRA MORTE do GOKU,2024-02-16,10065,896,7,Short
709.0,VERGONHA ALHEIA na TV BRASILEIRA pt.1 | Venus Retrô,2024-02-15,42599,3745,94,Live
48.0,AS VOVÓS de WHINDERSSON,2024-02-15,1741033,152910,983,Short
50.0,PREVISÕES para PEIXES,2024-02-14,1857,153,0,Short
6475.0,EDU FALASCHI - Venus Podcast #544,2024-02-13,32377,2516,188,Live
14.0,"EXISTE FATOR SORTE ""?""",2024-02-13,5477,299,2,Short
19.0,NÃO é só POSTAR CONTEÚDO.,2024-02-12,4855,227,2,Short
57.0,PREVISÕES para LEÃO,2024-02-11,1754,86,2,Short
54.0,BRUNO E BARRETTO revelam PERRENGUE em AVIÃO,2024-02-10,5964,326,0,Short
59.0,"TODA MÃE é ASSIM ""?""",2024-02-09,11462,886,9,Short
8208.0,WENDEL BEZERRA - Venus Podcast #543,2024-02-08,23697,1972,58,Live
45.0,PREVISÕES para AQUÁRIO,2024-02-08,1760,97,3,Short
1180.0,Caso Flordelis - O PASSADO MISTERIOSO DA PASTORA por ULLISSES CAMPBELL | VENUS INVESTIGA (parte 2/4),2024-02-07,33108,1621,30,Live
59.0,CRISTÃO PODE DIVORCIAR?,2024-02-07,6148,376,18,Short
58.0,GOLPE que THIAGO VENTURA LEVOU,2024-02-06,10720,589,4,Short
4600.0,TONINHO TORNADO & NETTO TOMAZ - Venus Podcast #542,2024-02-05,20427,1085,27,Live
52.0,A FILOSOFIA da XUXA É...,2024-02-05,4994,269,9,Short
51.0,PREVISÕES para CAPRICORNIO,2024-02-04,4645,194,5,Short
55.0,AS MULHERES afastam os HOMENS?,2024-02-03,5215,396,2,Short
5853.0,CAMILLA DE LUCAS - Venus Podcast #541,2024-02-02,23054,1553,83,Live
35.0,PREVISÕES para SAGITARIO,2024-02-02,3893,274,7,Short
800.0,EU SOBREVIVI às COMUNIDADES do ORKUT nos ANOS 2000 | Venus Retrô,2024-02-02,7994,828,99,Live
48.0,NOVOS RELACIONAMENTOS ? COMO se ABRIR?,2024-02-01,3171,212,1,Short
1509.0,Caso Flordelis - O CRIME CONTRA O PASTOR ANDERSON | VENUS INVESTIGA (parte 1/4),2024-01-31,85614,3197,85,Live
57.0,UM novo TIPO de ABDUÇÃO,2024-01-31,3053,129,8,Short
7211.0,TATIANA PARANAGUÁ - Venus Podcast #540,2024-01-31,8545,567,19,Live
57.0,LIÇÕES após CANCELAMENTOS,2024-01-30,4228,270,1,Short
58.0,IGOR faz PAPELÃO e QUASE toma TIRO,2024-01-29,9908,497,2,Short
11133.0,IGOR 3K (ESPECIAL 3 ANOS) - Venus Podcast #539,2024-01-26,83347,5442,117,Live
59.0,CONVIVENDO com DIFERENÇAS,2024-01-26,1775,121,1,Short
58.0,OS fãs VERDADEIROS da AMANDA MEIRELLES,2024-01-26,3719,256,7,Short
994.0,TESTES da REVISTA CAPRICHO que MARCARAM a ADOLESCÊNCIA pt.2 | Venus Retrô,2024-01-25,5534,439,11,Live
57.0,UMA MULHER 100% REALIZADA,2024-01-25,4076,184,1,Short
772.0,Caso Eloá - O DESFECHO DO CRIME | VENUS INVESTIGA (parte 3/3),2024-01-24,14252,862,18,Live
57.0,SENSAÇÃO ao ENTRAR no BBB,2024-01-24,3477,171,3,Short
47.0,VIAGEM para a AMAZÔNIA,2024-01-23,4344,214,0,Short
47.0,RELATO de um HISTÓRIA MACABRA,2024-01-22,8898,693,7,Short
5924.0,AMANDA MEIRELLES - Venus Podcast #538,2024-01-18,26593,1785,107,Live
608.0,Caso Eloá - O PAPEL DA IMPRENSA | VENUS INVESTIGA (parte 2/3),2024-01-17,15756,845,7,Live
6579.0,MARCOS LACERDA - Venus Podcast #537,2024-01-16,100990,8617,634,Live
6786.0,AMANDA FRANÇOZO - Venus Podcast #536,2024-01-15,19604,1057,55,Live
4518.0,KARLA FELMANAS - Venus Podcast #535,2024-01-12,19790,1094,39,Live
744.0,TESTES da REVISTA CAPRICHO que MARCARAM a ADOLESCÊNCIA pt.1 | Venus Retrô,2024-01-11,8839,690,22,Live
1071.0,Caso Eloá - COMO TUDO ACONTECEU!  | VENUS INVESTIGA (parte 1/3),2024-01-10,40333,2086,62,Live
8016.0,JOHNNY HOOKER - Venus Podcast #534,2024-01-09,10991,618,36,Live
3989.0,LETÍCIA GOMES - Venus Podcast #533,2024-01-04,12115,714,27,Live
5759.0,RETROSPECTIVA 2023 - Venus Podcast #532,2023-12-31,19975,1121,48,Live
6040.0,ANDRÉ MANTOVANNI - Venus Podcast #531,2023-12-28,17002,967,30,Live
4714.0,BRUNO GARSCHAGEN E PADRE RODOLFO - Venus Podcast #530,2023-12-25,10834,662,18,Live
3633.0,NOW UNITED - Venus Podcast #529,2023-12-21,42521,2539,140,Live
7519.0,PRISCILA REIS - Venus Podcast #528,2023-12-19,67363,3856,204,Live
6562.0,PRISCILLA - Venus Podcast #527,2023-12-18,127173,5642,293,Live
797.0,CHOCANTE: PREÇOS dos ANOS 90 | Venus Retrô,2023-12-15,39304,2877,135,Live
1414.0,Caso Nardorni - CONSEQUÊNCIAS e DESDOBRAMENTOS nos DIAS de HOJE  | VENUS INVESTIGA (parte 3/3),2023-12-13,25976,1415,25,Live
6229.0,WHINDERSSON NUNES - Venus Podcast #525,2023-12-11,459609,20188,707,Live
1621.0,Caso Nardoni - A punição de Alexandre e Anna Carolina Jatobá | VENUS INVESTIGA (parte 2/3),2023-12-06,40364,1672,45,Live
6405.0,EDISON BOAVENTURA - Venus Podcast #524,2023-12-05,140748,5220,415,Live
5355.0,BRUNO E BARRETTO - Venus Podcast #523,2023-12-04,7666,465,20,Live
4681.0,MARCOS PIANGERS - Venus Podcast #522,2023-12-01,55188,3297,123,Live
730.0,AS MÚSICAS que MARCARAM nossas FESTAS dos ANOS 90 e 2000 | Venus Retrô,2023-11-30,7227,780,50,Live
1412.0,Caso Nardoni - Como aconteceu? | VENUS INVESTIGA (parte 1/3),2023-11-29,61564,3209,92,Live
8789.0,MARTHA GABRIEL - Venus Podcast #521,2023-11-27,10970,706,30,Live
6573.0,RENATO AUGUSTO (@reeh__augusto) - Venus Podcast #520,2023-11-24,5895,353,7,Live
1423.0,Elize Matsunaga - Como ela vive atualmente? | VENUS INVESTIGA (parte 4/4),2023-11-22,34650,1862,99,Live
8690.0,THIAGO VENTURA - Venus Podcast #519,2023-11-21,155317,8342,219,Live
7239.0,RESTART - Venus Podcast #518,2023-11-17,13194,803,25,Live
740.0,O BRINQUEDO que MARCOU sua INFÂNCIA está NESSE VÍDEO | Venus Retrô,2023-11-16,5661,656,36,Live
904.0,Elize Matsunaga - Qual foi a punição e sentença dada? - Thaís Nunes | VENUS INVESTIGA (parte 3/4),2023-11-15,19326,1061,24,Live
7683.0,YAGO MARTINS - Venus Podcast #517,2023-11-13,108022,9009,516,Live
6989.0,CHEF JÚLIO - Venus Podcast #516,2023-11-10,4709,351,20,Live
1243.0,Elize Matsunaga - Método utilizado para cometer o crime - Thaís Nunes | VENUS INVESTIGA (parte 2/4),2023-11-08,29974,1522,120,Live
5604.0,ALICE ROSA RAMOS E CAROLINA COBRA (ESPECIAL AACD) - Venus Podcast #515,2023-11-07,5098,388,13,Live
59.0,MOTIVO do ECLIPSE ser a MAIOR COINCIDÊNCIA do MUNDO,2023-11-05,6323,498,8,Short
5419.0,MAX FERCONDINI - Venus Podcast #514,2023-11-04,18762,1196,54,Live
1006.0,Elize Matsunaga - O que a levou a cometer o crime?  com Thaís Nunes | VENUS INVESTIGA (parte 1/4),2023-11-01,36932,2037,76,Live
5310.0,JULIA CASSINI (ESPECIAL HALLOWEEN) - Venus Podcast #513,2023-10-31,75605,4783,159,Live
4487.0,JÉSSICA ANDREJOZUK E DRA. FANNY CASCELLI (ESPECIAL OUTUBRO ROSA) - Venus Podcast #512,2023-10-31,4462,335,7,Live
5930.0,LIA CLARK - Venus Podcast #511,2023-10-27,7101,556,27,Live
672.0,BATALHA de DESENHOS ANIMADOS dos ANOS 80 e 90 | Venus Retrô,2023-10-26,9330,1017,54,Live
526.0,O Maníaco do Parque - Como ele vive hoje em dia? Filme sendo gravado? | VENUS INVESTIGA (parte 4/4),2023-10-25,54287,1972,88,Live
7736.0,SÉRGIO SACANI - Venus Podcast #510,2023-10-24,410604,21040,577,Live
627.0,O Maníaco do Parque - Até quando ele ficará preso? Com Telma Rocha | VENUS INVESTIGA (parte 3/4),2023-10-18,41629,2009,73,Live
33.0,CRISS REVELA seu NOVO PROJETO!,2023-10-18,4256,254,3,Short
6176.0,GRAÇA CUNHA - Venus Podcast #509,2023-10-17,5809,449,82,Live
47.0,WILL SMITH se IMPRESSIONOU na CCXP,2023-10-17,6584,408,3,Short
6541.0,BIA BONATTO E BETO FABRI (OMELETE COMPANY) - Venus Podcast #508,2023-10-16,5378,360,4,Live
59.0,REALIZEI o SONHO da MINHA MÃE,2023-10-15,11307,514,3,Short
5800.0,SARAH ANDRADE - Venus Podcast #507,2023-10-13,26923,1382,115,Live
59.0,ISSO ACONTECE com TODOS PARTICIPANTES do BBB?!,2023-10-13,16022,673,34,Short
59.0,A MÁQUINA que FAZ BATOM na HORA,2023-10-12,11164,513,8,Short
932.0,QUAL FOI O DOCE QUE MARCOU SUA INFÂNCIA? | Venus Retrô,2023-10-12,10527,1350,101,Live
57.0,TRABALHEI no CASO do MANÍACO do PARQUE,2023-10-12,63785,4224,44,Short
776.0,O Maníaco do Parque - Como ele agia para atrair as vítimas? | VENUS INVESTIGA (parte 2/4),2023-10-11,51514,2672,84,Live
43.0,PIZZA BRASILEIRA x PIZZA ITALIANA,2023-10-11,9126,640,23,Short
5804.0,FRANCINY EHLKE - Venus Podcast #506,2023-10-10,43141,2230,78,Live
56.0,MULHERES são MAIS COMPROMETIDAS no RELACIONAMENTO?!,2023-10-10,14259,817,20,Short
57.0,ESSA NOTÍCIA MUDOU TUDO pra MIM,2023-10-08,17436,741,7,Short
58.0,A IMPORTÂNCIA do PROJETO SP INVISÍVEL,2023-10-07,4530,196,3,Short
56.0,A RELAÇÃO entre BELEZA e FELICIDADE,2023-10-06,9333,454,3,Short
59.0,CONSEQUÊNCIAS do BIG BROTHER BRASIL,2023-10-06,9388,450,6,Short
3420.0,RAFA KALIMANN - Venus Podcast #505,2023-10-05,26810,1352,121,Live
46.0,CUIDADO com os FALSOS MÉDICOS da INTERNET!,2023-10-05,7632,509,7,Short
